LOCUS,GS:LOCUS,GS:#Genot,GS:Obs.Het.,GS:Exp.Het. ,GS:P-value,GS:Sign,WD:LOCUS,WD:#Genot,WD:Obs.Het.,WD:Exp.Het. ,WD:P-value,WD:Sign,JS:LOCUS,JS:#Genot,JS:Obs.Het.,JS:Exp.Het. ,JS:P-value,JS:Sign,PD:LOCUS,PD:#Genot,PD:Obs.Het.,PD:Exp.Het. ,PD:P-value,PD:Sign,GD:LOCUS,GD:#Genot,GD:Obs.Het.,GD:Exp.Het. ,GD:P-value,GD:Sign,JD:LOCUS,JD:#Genot,JD:Obs.Het.,JD:Exp.Het. ,JD:P-value,JD:Sign,PS:LOCUS,PS:#Genot,PS:Obs.Het.,PS:Exp.Het. ,PS:P-value,PS:Sign
2207:48 [528],GS528,10,1.00000,0.52632,0.00673,Se,WD528,9,1.00000,0.52941,0.01063,Se,JS528,10,0.70000,0.52105,0.52095,,PD528,13,1.00000,0.52000,0.00082,Se,GD528,7,0.71429,0.53846,0.51001,,JD528,8,1.00000,0.53333,0.02561,Se,PS528,6,1.00000,0.54545,0.09000,
2207:52 [529],GS529,10,0.70000,0.47895,0.21975,,WD529,8,0.75000,0.50000,0.44008,,JS529,10,0.20000,0.18947,1.00000,,PD529,13,0.30769,0.27077,1.00000,,GD529,7,0.14286,0.14286,1.00000,,JD529,9,0.33333,0.29412,1.00000,,PS529,7,0.57143,0.43956,1.00000,
2207:72 [530],GS530,10,1.00000,0.52632,0.00689,Se,WD530,9,1.00000,0.52941,0.01087,Se,JS530,9,0.77778,0.50327,0.17735,,PD530,13,1.00000,0.52000,0.00081,Se,GD530,7,0.71429,0.53846,0.51109,,JD530,8,1.00000,0.53333,0.02487,Se,PS530,6,1.00000,0.54545,0.09150,
2212:52 [531],GS531,9,0.00000,0.20915,0.05850,,WD531,,,,,m,JS531,10,0.00000,0.18947,0.05315,,PD531,17,0.05882,0.25847,0.01511,Sd,GD531,10,0.10000,0.39474,0.04654,Sd,JD531,,,,,m,PS531,9,0.11111,0.11111,1.00000,
2221:25 [532],GS532,,,,,m,WD532,14,0.21429,0.30423,0.34732,,JS532,12,0.00000,0.15942,0.04392,Sd,PD532,15,0.06667,0.06667,1.00000,,GD532,12,0.00000,0.15942,0.04322,Sd,JD532,,,,,m,PS532,,,,,m
2222:57 [533],GS533,13,0.00000,0.14769,0.04000,Sd,WD533,14,0.00000,0.13757,0.03699,Sd,JS533,12,0.08333,0.08333,1.00000,,PD533,17,0.11765,0.11408,1.00000,,GD533,,,,,m,JD533,,,,,m,PS533,,,,,m
2230:38 [534],GS534,,,,,m,WD534,13,0.23077,0.40923,0.16566,,JS534,13,0.00000,0.14769,0.03961,Sd,PD534,17,0.11765,0.21390,0.17891,,GD534,11,0.00000,0.17316,0.04761,Sd,JD534,11,0.00000,0.31169,0.00760,Sd,PS534,11,0.09091,0.09091,1.00000,
2230:41 [535],GS535,,,,,m,WD535,13,0.15385,0.36923,0.07538,,JS535,13,0.00000,0.14769,0.04035,Sd,PD535,17,0.11765,0.21390,0.17936,,GD535,11,0.00000,0.17316,0.04817,Sd,JD535,11,0.00000,0.31169,0.00750,Sd,PS535,11,0.09091,0.09091,1.00000,
2238:15 [536],GS536,15,0.00000,0.40460,0.00024,Sd,WD536,14,0.35714,0.49471,0.57052,,JS536,14,0.00000,0.47619,0.00016,Sd,PD536,17,0.11765,0.37077,0.01411,Sd,GD536,13,0.00000,0.44308,0.00041,Sd,JD536,12,0.25000,0.51812,0.10306,,PS536,12,0.25000,0.51812,0.10353,
2242:30 [537],GS537,15,0.06667,0.18621,0.10411,,WD537,,,,,m,JS537,,,,,m,PD537,17,0.00000,0.21390,0.00293,Sd,GD537,,,,,m,JD537,,,,,m,PS537,11,0.00000,0.17316,0.04767,Sd
2242:63 [538],GS538,15,0.06667,0.37011,0.00535,Sd,WD538,14,0.07143,0.45238,0.00284,Sd,JS538,,,,,m,PD538,17,0.05882,0.25847,0.01479,Sd,GD538,13,0.15385,0.14769,1.00000,,JD538,12,0.08333,0.08333,1.00000,,PS538,11,0.18182,0.41558,0.11019,
2250:62 [539],GS539,14,0.00000,0.25397,0.00442,Sd,WD539,14,0.28571,0.34921,0.48982,,JS539,,,,,m,PD539,16,0.06250,0.35282,0.00438,Sd,GD539,11,0.18182,0.48485,0.05934,,JD539,12,0.00000,0.28986,0.00636,Sd,PS539,10,0.20000,0.33684,0.30578,
2257:1 [540],GS540,15,0.00000,0.12874,0.03454,Sd,WD540,14,0.14286,0.13757,1.00000,,JS540,14,0.00000,0.13757,0.03743,Sd,PD540,17,0.11765,0.21390,0.17941,,GD540,13,0.07692,0.21231,0.11961,,JD540,12,0.25000,0.48913,0.20522,,PS540,,,,,m
2257:32 [541],GS541,15,0.00000,0.12874,0.03400,Sd,WD541,14,0.07143,0.07143,1.00000,,JS541,14,0.00000,0.13757,0.03703,Sd,PD541,,,,,m,GD541,,,,,m,JD541,,,,,m,PS541,,,,,m
2263:36 [542],GS542,13,0.00000,0.36923,0.00130,Sd,WD542,10,0.30000,0.47895,0.48057,,JS542,9,0.11111,0.29412,0.17679,,PD542,12,0.16667,0.46377,0.04330,Sd,GD542,11,0.09091,0.52381,0.01063,Sd,JD542,11,0.36364,0.48485,0.53741,,PS542,9,0.11111,0.52941,0.03708,Sd
2271:16 [543],GS543,12,0.91667,0.51812,0.01406,Se,WD543,7,1.00000,0.53846,0.03657,Se,JS543,9,1.00000,0.52941,0.01053,Se,PD543,12,0.91667,0.51812,0.01428,Se,GD543,9,0.88889,0.52288,0.05564,,JD543,9,1.00000,0.52941,0.01061,Se,PS543,6,1.00000,0.54545,0.09048,
2271:50 [544],GS544,,,,,m,WD544,,,,,m,JS544,10,0.10000,0.10000,1.00000,,PD544,13,0.15385,0.14769,1.00000,,GD544,9,0.11111,0.11111,1.00000,,JD544,9,0.22222,0.20915,1.00000,,PS544,,,,,m
2277:50 [545],GS545,14,0.00000,0.13757,0.03710,Sd,WD545,,,,,m,JS545,14,0.07143,0.07143,1.00000,,PD545,,,,,m,GD545,,,,,m,JD545,,,,,m,PS545,11,0.00000,0.17316,0.04805,Sd
2282:18 [546],GS546,,,,,m,WD546,,,,,m,JS546,11,0.09091,0.09091,1.00000,,PD546,,,,,m,GD546,12,0.08333,0.08333,1.00000,,JD546,,,,,m,PS546,,,,,m
2283:23 [547],GS547,,,,,m,WD547,,,,,m,JS547,,,,,m,PD547,17,0.05882,0.05882,1.00000,,GD547,,,,,m,JD547,12,0.08333,0.08333,1.00000,,PS547,12,0.08333,0.34420,0.03111,Sd
2289:60 [548],GS548,11,0.90909,0.51948,0.01830,Se,WD548,9,0.88889,0.52288,0.05470,,JS548,8,0.87500,0.52500,0.13807,,PD548,9,0.77778,0.52941,0.22727,,GD548,7,0.71429,0.49451,0.44027,,JD548,7,0.85714,0.52747,0.16078,,PS548,8,0.62500,0.45833,0.48752,
2295:67 [549],GS549,,,,,m,WD549,14,0.07143,0.07143,1.00000,,JS549,,,,,m,PD549,,,,,m,GD549,13,0.00000,0.14769,0.04040,Sd,JD549,12,0.08333,0.08333,1.00000,,PS549,,,,,m
2320:20 [550],GS550,12,0.00000,0.15942,0.04347,Sd,WD550,,,,,m,JS550,,,,,m,PD550,13,0.00000,0.14769,0.03958,Sd,GD550,12,0.16667,0.15942,1.00000,,JD550,9,0.11111,0.11111,1.00000,,PS550,,,,,m
2321:44 [551],GS551,,,,,m,WD551,12,0.16667,0.28986,0.25585,,JS551,,,,,m,PD551,14,0.14286,0.42328,0.02557,Sd,GD551,11,0.09091,0.45455,0.01553,Sd,JD551,12,0.16667,0.28986,0.25459,,PS551,11,0.00000,0.17316,0.04696,Sd
2327:57 [552],GS552,,,,,m,WD552,,,,,m,JS552,12,0.00000,0.28986,0.00639,Sd,PD552,,,,,m,GD552,,,,,m,JD552,,,,,m,PS552,,,,,m
2333:44 [553],GS553,,,,,m,WD553,14,0.14286,0.25397,0.21792,,JS553,,,,,m,PD553,,,,,m,GD553,13,0.00000,0.14769,0.03987,Sd,JD553,,,,,m,PS553,,,,,m
2335:38 [554],GS554,,,,,m,WD554,10,0.10000,0.26842,0.15781,,JS554,,,,,m,PD554,,,,,m,GD554,,,,,m,JD554,,,,,m,PS554,,,,,m
2349:28 [555],GS555,14,0.00000,0.50794,0.00009,Sd,WD555,14,0.35714,0.38889,1.00000,,JS555,14,0.14286,0.47619,0.01406,Sd,PD555,17,0.11765,0.42781,0.00564,Sd,GD555,13,0.23077,0.47077,0.09156,,JD555,12,0.25000,0.48913,0.20575,,PS555,11,0.09091,0.45455,0.01533,Sd
2358:22 [556],GS556,14,0.14286,0.13757,1.00000,,WD556,,,,,m,JS556,14,0.21429,0.19841,1.00000,,PD556,17,0.17647,0.16578,1.00000,,GD556,,,,,m,JD556,12,0.08333,0.08333,1.00000,,PS556,9,0.22222,0.20915,1.00000,
2358:30 [557],GS557,,,,,m,WD557,14,0.14286,0.13757,1.00000,,JS557,14,0.07143,0.07143,1.00000,,PD557,,,,,m,GD557,,,,,m,JD557,,,,,m,PS557,9,0.11111,0.11111,1.00000,
2358:59 [558],GS558,14,0.07143,0.07143,1.00000,,WD558,14,0.21429,0.19841,1.00000,,JS558,,,,,m,PD558,17,0.05882,0.05882,1.00000,,GD558,13,0.07692,0.07692,1.00000,,JD558,12,0.08333,0.08333,1.00000,,PS558,,,,,m
2372:66 [559],GS559,11,0.09091,0.09091,1.00000,,WD559,,,,,m,JS559,8,0.12500,0.12500,1.00000,,PD559,,,,,m,GD559,,,,,m,JD559,,,,,m,PS559,,,,,m
2373:10 [560],GS560,13,0.15385,0.14769,1.00000,,WD560,,,,,m,JS560,13,0.23077,0.21231,1.00000,,PD560,14,0.07143,0.07143,1.00000,,GD560,10,0.30000,0.26842,1.00000,,JD560,7,0.14286,0.14286,1.00000,,PS560,9,0.22222,0.20915,1.00000,
2373:51 [561],GS561,13,0.15385,0.14769,1.00000,,WD561,,,,,m,JS561,13,0.23077,0.21231,1.00000,,PD561,14,0.00000,0.13757,0.03678,Sd,GD561,11,0.27273,0.24675,1.00000,,JD561,7,0.14286,0.14286,1.00000,,PS561,8,0.12500,0.12500,1.00000,
2385:19 [562],GS562,,,,,m,WD562,14,0.00000,0.25397,0.00437,Sd,JS562,,,,,m,PD562,,,,,m,GD562,,,,,m,JD562,,,,,m,PS562,8,0.00000,0.40000,0.01567,Sd
2385:20 [563],GS563,,,,,m,WD563,14,0.00000,0.25397,0.00446,Sd,JS563,,,,,m,PD563,,,,,m,GD563,,,,,m,JD563,,,,,m,PS563,8,0.00000,0.40000,0.01532,Sd
2386:55 [564],GS564,15,0.00000,0.12874,0.03414,Sd,WD564,,,,,m,JS564,14,0.07143,0.19841,0.11040,,PD564,16,0.00000,0.22581,0.00335,Sd,GD564,13,0.00000,0.27077,0.00528,Sd,JD564,12,0.00000,0.15942,0.04352,Sd,PS564,,,,,m
2392:1 [565],GS565,,,,,m,WD565,13,0.15385,0.14769,1.00000,,JS565,,,,,m,PD565,,,,,m,GD565,,,,,m,JD565,,,,,m,PS565,,,,,m
2392:24 [566],GS566,,,,,m,WD566,13,0.23077,0.21231,1.00000,,JS566,,,,,m,PD566,,,,,m,GD566,,,,,m,JD566,,,,,m,PS566,,,,,m
2396:55 [567],GS567,13,0.00000,0.14769,0.03938,Sd,WD567,14,0.00000,0.42328,0.00030,Sd,JS567,12,0.00000,0.46377,0.00078,Sd,PD567,16,0.00000,0.48387,0.00003,Sd,GD567,13,0.00000,0.36923,0.00110,Sd,JD567,12,0.00000,0.52174,0.00032,Sd,PS567,11,0.00000,0.31169,0.00752,Sd
2397:68 [568],GS568,13,0.07692,0.52000,0.00292,Sd,WD568,14,0.21429,0.45238,0.07225,,JS568,13,0.23077,0.47077,0.09217,,PD568,15,0.13333,0.49655,0.00608,Sd,GD568,12,0.00000,0.50725,0.00038,Sd,JD568,10,0.00000,0.44211,0.00307,Sd,PS568,12,0.25000,0.43116,0.19533,
2402:28 [569],GS569,,,,,m,WD569,,,,,m,JS569,,,,,m,PD569,14,0.07143,0.30423,0.02176,Sd,GD569,9,0.00000,0.20915,0.05862,,JD569,9,0.00000,0.36601,0.01171,Sd,PS569,,,,,m
2413:59 [570],GS570,,,,,m,WD570,,,,,m,JS570,,,,,m,PD570,11,0.18182,0.17316,1.00000,,GD570,10,0.10000,0.10000,1.00000,,JD570,10,0.10000,0.26842,0.15919,,PS570,8,0.12500,0.12500,1.00000,
2415:1 [571],GS571,,,,,m,WD571,14,0.50000,0.51587,1.00000,,JS571,,,,,m,PD571,,,,,m,GD571,,,,,m,JD571,,,,,m,PS571,,,,,m
2415:2 [572],GS572,,,,,m,WD572,14,0.50000,0.51587,1.00000,,JS572,,,,,m,PD572,,,,,m,GD572,,,,,m,JD572,,,,,m,PS572,,,,,m
2415:4 [573],GS573,,,,,m,WD573,14,0.50000,0.51587,1.00000,,JS573,,,,,m,PD573,,,,,m,GD573,,,,,m,JD573,,,,,m,PS573,,,,,m
2415:61 [574],GS574,,,,,m,WD574,14,0.50000,0.51587,1.00000,,JS574,,,,,m,PD574,,,,,m,GD574,,,,,m,JD574,,,,,m,PS574,,,,,m
2417:2 [575],GS575,12,0.00000,0.46377,0.00069,Sd,WD575,,,,,m,JS575,11,0.00000,0.17316,0.04787,Sd,PD575,15,0.00000,0.12874,0.03480,Sd,GD575,,,,,m,JD575,,,,,m,PS575,9,0.00000,0.52288,0.00288,Sd
2417:6 [576],GS576,12,0.00000,0.46377,0.00064,Sd,WD576,,,,,m,JS576,11,0.00000,0.17316,0.04786,Sd,PD576,15,0.00000,0.12874,0.03479,Sd,GD576,,,,,m,JD576,,,,,m,PS576,9,0.00000,0.52288,0.00303,Sd
2417:34 [577],GS577,12,0.00000,0.46377,0.00078,Sd,WD577,,,,,m,JS577,11,0.00000,0.17316,0.04779,Sd,PD577,15,0.00000,0.12874,0.03427,Sd,GD577,,,,,m,JD577,,,,,m,PS577,9,0.00000,0.52288,0.00292,Sd
2417:47 [578],GS578,12,0.00000,0.46377,0.00071,Sd,WD578,,,,,m,JS578,11,0.00000,0.17316,0.04782,Sd,PD578,15,0.00000,0.12874,0.03420,Sd,GD578,,,,,m,JD578,,,,,m,PS578,9,0.00000,0.52288,0.00278,Sd
2423:23 [579],GS579,,,,,m,WD579,13,0.07692,0.07692,1.00000,,JS579,,,,,m,PD579,13,0.00000,0.14769,0.04018,Sd,GD579,,,,,m,JD579,,,,,m,PS579,,,,,m
2427:66 [580],GS580,,,,,m,WD580,,,,,m,JS580,,,,,m,PD580,13,0.07692,0.21231,0.11997,,GD580,11,0.09091,0.50649,0.00925,Sd,JD580,8,0.25000,0.40000,0.38473,,PS580,,,,,m
2429:32 [581],GS581,14,0.00000,0.42328,0.00031,Sd,WD581,14,0.21429,0.19841,1.00000,,JS581,14,0.00000,0.13757,0.03705,Sd,PD581,15,0.06667,0.06667,1.00000,,GD581,11,0.00000,0.31169,0.00768,Sd,JD581,11,0.09091,0.09091,1.00000,,PS581,10,0.10000,0.10000,1.00000,
2431:13 [582],GS582,13,0.53846,0.40923,0.49980,,WD582,10,0.40000,0.33684,1.00000,,JS582,11,0.27273,0.24675,1.00000,,PD582,15,0.60000,0.43448,0.23803,,GD582,11,0.63636,0.45455,0.48102,,JD582,8,0.25000,0.23333,1.00000,,PS582,6,0.66667,0.48485,1.00000,
2431:33 [583],GS583,13,0.53846,0.40923,0.49953,,WD583,10,0.40000,0.33684,1.00000,,JS583,11,0.27273,0.24675,1.00000,,PD583,15,0.60000,0.43448,0.23731,,GD583,11,0.63636,0.45455,0.47974,,JD583,8,0.25000,0.23333,1.00000,,PS583,6,0.66667,0.48485,1.00000,
2431:56 [584],GS584,,,,,m,WD584,11,0.09091,0.09091,1.00000,,JS584,,,,,m,PD584,15,0.06667,0.06667,1.00000,,GD584,11,0.09091,0.09091,1.00000,,JD584,,,,,m,PS584,,,,,m
2436:13 [585],GS585,15,0.00000,0.23908,0.00385,Sd,WD585,14,0.21429,0.30423,0.34792,,JS585,14,0.00000,0.47619,0.00017,Sd,PD585,17,0.11765,0.21390,0.17914,,GD585,13,0.00000,0.14769,0.03986,Sd,JD585,12,0.08333,0.08333,1.00000,,PS585,10,0.10000,0.10000,1.00000,
2436:39 [586],GS586,15,0.00000,0.23908,0.00359,Sd,WD586,14,0.21429,0.30423,0.34792,,JS586,14,0.00000,0.47619,0.00014,Sd,PD586,17,0.11765,0.21390,0.17730,,GD586,13,0.00000,0.14769,0.03955,Sd,JD586,12,0.08333,0.08333,1.00000,,PS586,10,0.10000,0.10000,1.00000,
2444:50 [587],GS587,15,0.00000,0.12874,0.03424,Sd,WD587,,,,,m,JS587,14,0.00000,0.25397,0.00462,Sd,PD587,17,0.05882,0.05882,1.00000,,GD587,,,,,m,JD587,,,,,m,PS587,12,0.08333,0.48913,0.00596,Sd
2448:9 [588],GS588,12,0.83333,0.52174,0.07598,,WD588,9,0.77778,0.50327,0.17648,,JS588,7,0.71429,0.49451,0.44111,,PD588,11,0.81818,0.50649,0.06591,,GD588,9,0.77778,0.52941,0.22636,,JD588,8,1.00000,0.53333,0.02528,Se,PS588,8,0.87500,0.52500,0.13834,
2448:24 [589],GS589,12,0.83333,0.52174,0.07622,,WD589,9,0.77778,0.50327,0.17681,,JS589,7,0.71429,0.49451,0.44041,,PD589,11,0.81818,0.50649,0.06614,,GD589,9,0.77778,0.52941,0.22661,,JD589,8,1.00000,0.53333,0.02486,Se,PS589,8,0.87500,0.52500,0.13782,
2448:53 [590],GS590,12,0.83333,0.52174,0.07748,,WD590,9,0.77778,0.50327,0.17644,,JS590,7,0.71429,0.49451,0.44081,,PD590,11,0.81818,0.50649,0.06555,,GD590,9,0.77778,0.52941,0.22638,,JD590,8,1.00000,0.53333,0.02482,Se,PS590,8,0.87500,0.52500,0.13824,
2448:55 [591],GS591,12,0.83333,0.52174,0.07649,,WD591,9,0.77778,0.50327,0.17563,,JS591,7,0.71429,0.49451,0.44182,,PD591,11,0.81818,0.50649,0.06589,,GD591,9,0.77778,0.52941,0.22531,,JD591,8,1.00000,0.53333,0.02534,Se,PS591,8,0.87500,0.52500,0.13807,
2450:63 [592],GS592,14,0.00000,0.42328,0.00034,Sd,WD592,14,0.21429,0.38889,0.14320,,JS592,14,0.00000,0.25397,0.00422,Sd,PD592,16,0.25000,0.50806,0.05622,,GD592,12,0.00000,0.46377,0.00068,Sd,JD592,12,0.08333,0.48913,0.00598,Sd,PS592,11,0.09091,0.24675,0.14304,
2452:33 [593],GS593,,,,,m,WD593,,,,,m,JS593,10,0.10000,0.10000,1.00000,,PD593,10,0.10000,0.10000,1.00000,,GD593,,,,,m,JD593,,,,,m,PS593,,,,,m
2452:38 [594],GS594,,,,,m,WD594,,,,,m,JS594,9,0.22222,0.20915,1.00000,,PD594,10,0.10000,0.10000,1.00000,,GD594,,,,,m,JD594,,,,,m,PS594,,,,,m
2452:53 [595],GS595,,,,,m,WD595,,,,,m,JS595,10,0.20000,0.18947,1.00000,,PD595,,,,,m,GD595,,,,,m,JD595,,,,,m,PS595,,,,,m
2457:58 [596],GS596,15,0.00000,0.23908,0.00371,Sd,WD596,14,0.35714,0.38889,1.00000,,JS596,14,0.14286,0.25397,0.21857,,PD596,17,0.00000,0.11408,0.03031,Sd,GD596,,,,,m,JD596,,,,,m,PS596,12,0.00000,0.28986,0.00601,Sd
2477:52 [597],GS597,11,0.09091,0.45455,0.01544,Sd,WD597,11,0.18182,0.41558,0.10824,,JS597,10,0.10000,0.39474,0.04636,Sd,PD597,11,0.18182,0.41558,0.10882,,GD597,11,0.09091,0.45455,0.01573,Sd,JD597,12,0.16667,0.50725,0.02792,Sd,PS597,10,0.10000,0.10000,1.00000,
2483:3 [598],GS598,14,0.92857,0.51587,0.00437,Se,WD598,14,1.00000,0.51852,0.00042,Se,JS598,14,0.92857,0.51587,0.00441,Se,PD598,16,0.93750,0.51411,0.00127,Se,GD598,13,0.76923,0.51692,0.11217,,JD598,12,0.91667,0.51812,0.01424,Se,PS598,11,0.90909,0.51948,0.01823,Se
2483:54 [599],GS599,14,0.92857,0.51587,0.00433,Se,WD599,14,1.00000,0.51852,0.00048,Se,JS599,14,0.92857,0.51587,0.00443,Se,PD599,16,0.93750,0.51411,0.00124,Se,GD599,13,0.76923,0.51692,0.11172,,JD599,12,0.91667,0.51812,0.01425,Se,PS599,11,0.90909,0.51948,0.01815,Se
2507:11 [600],GS600,15,0.46667,0.37011,0.52731,,WD600,14,0.35714,0.30423,1.00000,,JS600,13,0.53846,0.40923,0.49882,,PD600,17,0.29412,0.25847,1.00000,,GD600,12,0.16667,0.15942,1.00000,,JD600,12,0.25000,0.22826,1.00000,,PS600,12,0.50000,0.39130,0.52989,
2507:32 [601],GS601,15,0.46667,0.37011,0.52835,,WD601,14,0.35714,0.30423,1.00000,,JS601,13,0.53846,0.40923,0.49838,,PD601,17,0.29412,0.25847,1.00000,,GD601,12,0.16667,0.15942,1.00000,,JD601,12,0.25000,0.22826,1.00000,,PS601,12,0.50000,0.39130,0.52933,
2510:33 [602],GS602,,,,,m,WD602,,,,,m,JS602,,,,,m,PD602,13,0.00000,0.36923,0.00115,Sd,GD602,10,0.00000,0.18947,0.05246,,JD602,10,0.00000,0.33684,0.00944,Sd,PS602,8,0.12500,0.12500,1.00000,
2529:75 [603],GS603,12,0.00000,0.28986,0.00625,Sd,WD603,10,0.20000,0.44211,0.13293,,JS603,10,0.10000,0.52105,0.01520,Sd,PD603,13,0.23077,0.40923,0.16504,,GD603,9,0.00000,0.36601,0.01178,Sd,JD603,9,0.00000,0.20915,0.05851,,PS603,6,0.00000,0.48485,0.03073,Sd
2530:62 [604],GS604,13,0.15385,0.14769,1.00000,,WD604,,,,,m,JS604,,,,,m,PD604,,,,,m,GD604,,,,,m,JD604,,,,,m,PS604,11,0.09091,0.09091,1.00000,
2530:63 [605],GS605,14,0.14286,0.13757,1.00000,,WD605,,,,,m,JS605,,,,,m,PD605,,,,,m,GD605,,,,,m,JD605,,,,,m,PS605,11,0.09091,0.09091,1.00000,
2530:71 [606],GS606,12,0.16667,0.15942,1.00000,,WD606,,,,,m,JS606,,,,,m,PD606,,,,,m,GD606,,,,,m,JD606,,,,,m,PS606,11,0.09091,0.09091,1.00000,
2532:60 [607],GS607,10,0.20000,0.18947,1.00000,,WD607,,,,,m,JS607,11,0.36364,0.31169,1.00000,,PD607,10,0.30000,0.39474,0.48031,,GD607,,,,,m,JD607,8,0.50000,0.40000,1.00000,,PS607,6,0.66667,0.54545,1.00000,
2536:25 [608],GS608,10,0.10000,0.47895,0.02201,Sd,WD608,8,0.00000,0.53333,0.00541,Sd,JS608,7,0.00000,0.52747,0.01142,Sd,PD608,13,0.23077,0.40923,0.16588,,GD608,8,0.12500,0.45833,0.07795,,JD608,6,0.00000,0.48485,0.03023,Sd,PS608,8,0.12500,0.32500,0.20000,
2539:15 [609],GS609,13,0.00000,0.36923,0.00133,Sd,WD609,11,0.27273,0.36797,0.43745,,JS609,14,0.14286,0.50794,0.00951,Sd,PD609,12,0.16667,0.46377,0.04404,Sd,GD609,11,0.00000,0.31169,0.00742,Sd,JD609,12,0.16667,0.39130,0.09007,,PS609,12,0.41667,0.48913,1.00000,
2539:54 [610],GS610,13,0.00000,0.14769,0.03991,Sd,WD610,11,0.09091,0.09091,1.00000,,JS610,14,0.00000,0.25397,0.00458,Sd,PD610,,,,,m,GD610,,,,,m,JD610,,,,,m,PS610,12,0.41667,0.43116,1.00000,
2539:65 [611],GS611,13,0.00000,0.27077,0.00539,Sd,WD611,11,0.18182,0.31169,0.27827,,JS611,14,0.14286,0.50794,0.00951,Sd,PD611,12,0.16667,0.46377,0.04425,Sd,GD611,11,0.00000,0.31169,0.00740,Sd,JD611,12,0.16667,0.39130,0.08953,,PS611,12,0.00000,0.15942,0.04334,Sd
2550:51 [612],GS612,,,,,m,WD612,11,0.09091,0.09091,1.00000,,JS612,11,0.00000,0.17316,0.04820,Sd,PD612,,,,,m,GD612,,,,,m,JD612,,,,,m,PS612,,,,,m
2550:53 [613],GS613,11,0.00000,0.41558,0.00218,Sd,WD613,11,0.00000,0.48485,0.00110,Sd,JS613,10,0.10000,0.47895,0.02141,Sd,PD613,17,0.11765,0.21390,0.18017,,GD613,9,0.00000,0.36601,0.01176,Sd,JD613,10,0.00000,0.33684,0.00906,Sd,PS613,,,,,m
2562:18 [614],GS614,,,,,m,WD614,13,0.00000,0.36923,0.00118,Sd,JS614,14,0.07143,0.19841,0.11159,,PD614,16,0.12500,0.22581,0.18922,,GD614,11,0.18182,0.17316,1.00000,,JD614,12,0.25000,0.34420,0.40306,,PS614,12,0.00000,0.15942,0.04349,Sd
2564:55 [615],GS615,,,,,m,WD615,11,0.36364,0.51948,0.54250,,JS615,,,,,m,PD615,,,,,m,GD615,,,,,m,JD615,11,0.09091,0.09091,1.00000,,PS615,,,,,m
2564:74 [616],GS616,,,,,m,WD616,10,0.30000,0.52105,0.24592,,JS616,,,,,m,PD616,,,,,m,GD616,,,,,m,JD616,11,0.09091,0.09091,1.00000,,PS616,,,,,m
2569:40 [617],GS617,,,,,m,WD617,,,,,m,JS617,8,0.00000,0.40000,0.01573,Sd,PD617,16,0.00000,0.22581,0.00327,Sd,GD617,11,0.00000,0.41558,0.00207,Sd,JD617,10,0.00000,0.44211,0.00310,Sd,PS617,9,0.11111,0.50327,0.03150,Sd
2576:55 [618],GS618,15,0.00000,0.12874,0.03479,Sd,WD618,,,,,m,JS618,,,,,m,PD618,,,,,m,GD618,13,0.00000,0.49231,0.00029,Sd,JD618,12,0.08333,0.22826,0.13043,,PS618,10,0.10000,0.39474,0.04685,Sd
2578:7 [619],GS619,10,0.50000,0.39474,1.00000,,WD619,9,0.11111,0.29412,0.17606,,JS619,10,0.30000,0.26842,1.00000,,PD619,13,0.30769,0.27077,1.00000,,GD619,10,0.30000,0.26842,1.00000,,JD619,9,0.33333,0.29412,1.00000,,PS619,7,0.14286,0.14286,1.00000,
2578:70 [620],GS620,10,0.20000,0.18947,1.00000,,WD620,9,0.11111,0.29412,0.17662,,JS620,10,0.20000,0.18947,1.00000,,PD620,13,0.23077,0.21231,1.00000,,GD620,10,0.30000,0.26842,1.00000,,JD620,9,0.33333,0.29412,1.00000,,PS620,7,0.14286,0.14286,1.00000,
2579:7 [621],GS621,15,0.06667,0.37011,0.00508,Sd,WD621,,,,,m,JS621,,,,,m,PD621,16,0.12500,0.38710,0.01708,Sd,GD621,12,0.00000,0.15942,0.04362,Sd,JD621,10,0.10000,0.10000,1.00000,,PS621,,,,,m
2590:39 [622],GS622,11,0.00000,0.31169,0.00738,Sd,WD622,8,0.25000,0.53333,0.19913,,JS622,11,0.00000,0.17316,0.04790,Sd,PD622,13,0.00000,0.36923,0.00121,Sd,GD622,11,0.09091,0.09091,1.00000,,JD622,11,0.09091,0.45455,0.01558,Sd,PS622,9,0.11111,0.11111,1.00000,
2590:45 [623],GS623,11,0.00000,0.48485,0.00101,Sd,WD623,8,0.25000,0.50000,0.21776,,JS623,11,0.00000,0.51948,0.00076,Sd,PD623,14,0.00000,0.51852,0.00013,Sd,GD623,11,0.00000,0.51948,0.00067,Sd,JD623,11,0.27273,0.52381,0.22137,,PS623,9,0.00000,0.20915,0.05938,
2592:12 [624],GS624,14,0.00000,0.47619,0.00014,Sd,WD624,12,0.41667,0.51812,0.59468,,JS624,14,0.07143,0.45238,0.00290,Sd,PD624,17,0.23529,0.51337,0.04713,Sd,GD624,13,0.00000,0.49231,0.00025,Sd,JD624,11,0.27273,0.52381,0.22187,,PS624,11,0.09091,0.52381,0.01078,Sd
